movieId,userId,rating,timestamp,label,movieRatingCount,movieAvgRating,movieRatingStddev,releaseYear,movieGenre1,movieGenre2,movieGenre3,userRatedMovie1,userRatedMovie2,userRatedMovie3,userRatedMovie4,userRatedMovie5,userRatingCount,userAvgReleaseYear,userReleaseYearStddev,userAvgRating,userRatingStddev,userGenre1,userGenre2,userGenre3,userGenre4,userGenre5
924,11966,2.0,1427739207,0,100,4.28,0.80,1968,Adventure,Drama,Sci-Fi,150,32,296,912,356,15,1988,14.66,4.47,0.88,Drama,Crime,Thriller,War,Mystery
590,11966,4.0,1427739764,1,100,3.81,0.87,1990,Adventure,Drama,Western,16,589,457,293,150,21,1986,16.81,4.19,0.99,Drama,Crime,Thriller,Action,War
1,11966,3.0,1427739801,0,100,3.76,0.99,1995,Adventure,Animation,Children,480,590,16,589,457,23,1986,16.11,4.17,0.95,Drama,Thriller,Crime,Action,Adventure
308,12067,3.0,1315140498,0,100,3.96,0.79,1994,Comedy,Drama,,306,307,,,,3,1994,1.00,3.83,0.76,Drama,,,,
761,12140,3.0,1145359663,0,100,2.44,1.06,1996,Action,Adventure,,902,996,866,448,357,100,1992,8.77,3.42,0.97,Thriller,Drama,Comedy,Action,Crime
290,12140,5.0,1191848038,1,100,3.92,0.69,1994,Crime,Drama,,141,81,902,996,866,100,1992,8.65,3.38,0.99,Thriller,Comedy,Drama,Crime,Action
908,12140,5.0,1250164065,1,100,4.12,0.66,1959,Action,Adventure,Mystery,551,290,141,81,902,100,1992,8.64,3.39,0.99,Thriller,Drama,Comedy,Crime,Action
909,12140,4.5,1416814866,1,100,3.98,0.84,1960,Comedy,Drama,Romance,908,551,290,141,81,100,1992,9.28,3.39,0.99,Thriller,Drama,Comedy,Action,Crime
420,12158,0.5,1152900501,0,100,2.56,1.18,1994,Action,Comedy,Crime,16,,,,,4,1994,1.26,2.88,0.85,Crime,Drama,,,
173,12158,2.0,1152900558,0,100,2.22,1.10,1995,Action,Crime,Sci-Fi,353,16,,,,9,1994,1.00,2.06,1.29,Crime,Drama,Action,Fantasy,Thriller
50,12158,3.5,1152900723,1,100,4.42,0.57,1995,Crime,Mystery,Thriller,62,296,318,353,16,19,1994,0.90,2.26,1.15,Crime,Drama,Thriller,Action,Fantasy
25,12158,3.0,1152902557,0,100,3.62,0.99,1995,Drama,Romance,,253,10,329,47,349,69,1993,2.59,2.43,1.08,Drama,Thriller,Crime,Action,Adventure
786,12158,0.5,1152902676,0,100,2.48,1.08,1996,Action,Drama,Thriller,474,111,440,541,253,80,1992,7.50,2.49,1.06,Drama,Thriller,Crime,Action,Adventure
594,12158,2.0,1152902738,0,100,3.42,1.03,1937,Animation,Children,Drama,778,368,474,111,440,83,1992,7.39,2.49,1.09,Drama,Thriller,Crime,Action,Comedy
494,12158,3.0,1152902794,0,100,2.79,1.05,1996,Action,Adventure,Thriller,778,368,474,111,440,84,1991,9.52,2.49,1.08,Drama,Thriller,Crime,Action,Comedy
529,12158,3.0,1152903096,0,100,3.63,0.85,1993,Drama,,,151,778,368,474,111,96,1991,10.43,2.44,1.06,Drama,Thriller,Crime,Action,Comedy
762,12158,1.5,1152903171,0,100,2.06,0.86,1996,Comedy,Crime,,151,778,368,474,111,97,1991,10.38,2.45,1.06,Drama,Thriller,Crime,Action,Comedy
235,12158,2.0,1153419149,0,100,3.62,1.05,1994,Comedy,Drama,,161,735,968,180,151,100,1991,10.75,2.44,1.03,Drama,Thriller,Action,Comedy,Adventure
524,12158,2.5,1153419754,0,100,3.69,0.83,1993,Drama,,,610,161,735,968,180,100,1991,10.83,2.42,1.05,Thriller,Drama,Action,Adventure,Comedy
65,12158,0.5,1153420775,0,100,2.12,1.21,1996,Comedy,,,610,161,735,968,180,100,1991,10.82,2.38,1.05,Thriller,Action,Drama,Adventure,Sci-Fi
157,12158,2.0,1155451888,0,100,2.68,0.87,1995,Comedy,War,,635,750,610,161,735,100,1991,11.08,2.13,1.07,Drama,Thriller,Comedy,Action,Adventure
653,12158,1.0,1158340297,0,100,2.88,0.95,1996,Action,Adventure,Fantasy,635,750,610,161,735,100,1991,11.11,2.06,1.05,Comedy,Thriller,Drama,Action,Sci-Fi
431,12158,3.0,1251933125,0,100,3.68,0.74,1993,Crime,Drama,,293,280,555,165,635,100,1992,9.29,2.06,1.07,Drama,Thriller,Comedy,Crime,Action
288,12195,4.5,1232405379,1,100,3.57,1.11,1994,Action,Crime,Thriller,480,741,318,175,25,29,1988,12.92,3.91,0.91,Drama,Thriller,Crime,Sci-Fi,Comedy
223,12195,4.5,1232407091,1,100,3.85,0.84,1994,Comedy,,,968,6,910,714,246,44,1988,12.22,3.76,0.89,Thriller,Crime,Drama,Comedy,Sci-Fi
586,12195,3.0,1232587204,0,100,3.20,0.89,1990,Children,Comedy,,608,231,780,590,589,61,1990,10.60,3.61,0.86,Thriller,Crime,Drama,Comedy,Action
215,12195,4.0,1260745392,1,100,4.12,0.81,1995,Drama,Romance,,162,474,594,919,608,66,1988,13.62,3.62,0.84,Thriller,Drama,Crime,Comedy,Action
253,12242,3.5,1190125852,1,100,3.52,0.99,1994,Drama,Horror,,32,593,288,6,778,12,1992,6.60,3.62,0.96,Crime,Thriller,Drama,Comedy,Mystery
551,12242,3.5,1199220131,1,100,3.71,1.01,1993,Animation,Children,Fantasy,592,353,457,589,733,27,1992,5.50,3.15,1.00,Crime,Thriller,Action,Drama,Comedy
608,12242,3.0,1209845209,0,100,4.20,0.71,1996,Comedy,Crime,Drama,47,551,592,353,457,29,1992,5.32,3.17,0.97,Thriller,Crime,Action,Drama,Mystery
442,12242,4.0,1212338345,1,100,2.88,1.04,1993,Action,Adventure,Sci-Fi,47,551,592,353,457,30,1992,5.26,3.17,0.95,Thriller,Crime,Action,Drama,Mystery
783,12242,4.0,1268681108,1,100,3.23,0.97,1996,Animation,Children,Drama,527,198,741,123,293,44,1992,5.36,3.32,0.94,Thriller,Drama,Crime,Action,Sci-Fi
548,12242,1.5,1307219208,0,100,2.56,0.71,1994,Action,Mystery,Thriller,29,783,527,198,741,50,1991,8.90,3.26,0.97,Drama,Thriller,Crime,Action,Sci-Fi
588,12289,3.0,1232242816,0,100,3.73,0.85,1992,Adventure,Animation,Children,364,1,595,,,8,1986,18.87,2.69,1.22,Animation,Children,Fantasy,Musical,IMAX
590,12296,4.5,1208486248,1,100,3.63,0.94,1990,Adventure,Drama,Western,344,318,24,724,,8,1989,14.37,3.19,1.22,Drama,Fantasy,Horror,Thriller,Sci-Fi
595,12296,5.0,1208486412,1,100,3.48,1.03,1991,Animation,Children,Fantasy,733,593,1,588,592,19,1991,9.35,3.55,1.01,Thriller,Adventure,Drama,Action,Crime
47,12296,4.0,1208486452,1,100,4.13,0.80,1995,Mystery,Thriller,,364,595,733,593,1,21,1991,8.89,3.67,1.03,Thriller,Adventure,Drama,Action,Animation
165,12296,4.5,1208487082,1,100,3.62,0.95,1995,Action,Crime,Thriller,316,480,253,589,150,33,1991,7.64,3.65,1.08,Thriller,Adventure,Drama,Action,Sci-Fi
208,12296,3.0,1208540999,0,100,2.67,1.10,1995,Action,Adventure,Sci-Fi,377,292,165,316,480,36,1992,7.35,3.72,1.06,Thriller,Adventure,Action,Drama,Sci-Fi
104,12296,4.5,1208541616,1,100,3.29,1.02,1996,Comedy,,,786,500,594,440,410,49,1989,14.61,3.73,0.98,Thriller,Drama,Action,Adventure,Comedy
586,12296,3.0,1208541622,0,100,3.05,0.96,1990,Children,Comedy,,104,786,500,594,440,50,1989,14.49,3.75,0.98,Thriller,Drama,Action,Adventure,Comedy
353,12296,3.5,1208541743,1,100,3.44,1.04,1994,Action,Crime,Fantasy,908,832,266,442,104,56,1989,14.36,3.76,0.96,Thriller,Drama,Action,Adventure,Comedy
173,12296,4.0,1208541785,1,100,2.43,1.03,1995,Action,Crime,Sci-Fi,653,353,908,832,266,58,1989,14.14,3.75,0.95,Thriller,Action,Drama,Adventure,Comedy
163,12296,4.5,1208541936,1,100,3.49,0.92,1995,Action,Romance,Western,953,19,420,368,173,64,1989,14.60,3.75,0.92,Thriller,Action,Drama,Adventure,Comedy
903,12296,2.0,1208541961,0,100,4.04,0.75,1958,Drama,Mystery,Romance,432,163,953,19,420,66,1989,14.40,3.77,0.91,Action,Thriller,Adventure,Drama,Comedy
466,12296,3.5,1208542001,1,100,2.75,1.05,1993,Action,Comedy,War,432,163,953,19,420,67,1988,14.80,3.74,0.93,Action,Thriller,Adventure,Drama,Comedy
802,12296,4.5,1208542020,1,100,3.20,1.07,1996,Drama,Romance,,466,432,163,953,19,68,1988,14.69,3.74,0.92,Action,Thriller,Adventure,Drama,Comedy
376,12296,4.5,1208542111,1,100,3.07,0.76,1994,Action,Thriller,,552,802,466,432,163,70,1989,14.51,3.76,0.92,Action,Thriller,Adventure,Drama,Comedy
5,12296,3.0,1208542615,0,100,2.78,1.05,1995,Comedy,,,168,370,236,520,376,79,1989,13.74,3.74,0.89,Action,Thriller,Comedy,Drama,Adventure
480,12319,4.5,1285024130,1,100,3.50,0.81,1993,Action,Adventure,Sci-Fi,88,,,,,3,1995,1.15,3.00,0.50,Comedy,,,,
648,12319,4.5,1285024191,1,100,3.39,0.89,1996,Action,Adventure,Mystery,589,364,356,380,457,9,1993,1.54,3.78,0.79,Comedy,Action,Adventure,Thriller,Sci-Fi
588,12319,4.0,1285024456,1,100,3.54,1.03,1992,Adventure,Animation,Children,50,318,597,34,260,19,1993,4.26,3.95,0.71,Adventure,Action,Thriller,Comedy,Drama
293,12319,4.5,1285026659,1,100,4.23,0.69,1994,Action,Crime,Drama,10,367,736,231,586,27,1993,3.71,4.04,0.65,Adventure,Action,Comedy,Thriller,Drama
367,1236,2.0,1231127378,0,100,2.96,0.97,1994,Action,Comedy,Crime,157,551,858,29,750,6,1985,14.08,4.25,0.52,Drama,Comedy,War,Fantasy,Adventure
541,12380,4.5,1201022532,1,100,4.04,0.92,1982,Action,Sci-Fi,Thriller,593,750,12,88,,5,1987,13.44,3.90,1.08,Comedy,Horror,War,Crime,Thriller
515,124,2.5,1134474997,0,100,3.67,0.98,1993,Drama,Romance,,471,342,,,,4,1994,0.50,3.50,1.29,Comedy,,,,
39,124,2.0,1134475584,0,100,3.21,0.88,1995,Comedy,Romance,,858,50,318,22,471,13,1992,6.25,3.35,1.30,Crime,Drama,Comedy,Mystery,Thriller
47,124,5.0,1134475875,1,100,3.96,0.88,1995,Mystery,Thriller,,296,293,858,50,318,16,1992,5.64,3.47,1.35,Crime,Drama,Thriller,Comedy,Mystery
356,124,4.0,1134475957,1,100,3.91,1.00,1994,Comedy,Drama,Romance,593,47,296,293,858,18,1992,5.34,3.64,1.36,Crime,Thriller,Drama,Comedy,Mystery
380,124,3.5,1134475979,1,100,3.33,0.85,1994,Action,Adventure,Comedy,150,457,356,593,47,25,1992,5.59,3.42,1.43,Crime,Drama,Thriller,Comedy,Mystery
32,124,5.0,1134476001,1,100,3.95,0.75,1995,Mystery,Sci-Fi,Thriller,780,1,589,380,150,29,1992,5.25,3.55,1.38,Thriller,Crime,Drama,Comedy,Action
597,124,3.5,1134476128,1,100,3.25,1.00,1990,Comedy,Romance,,10,539,648,165,608,36,1993,4.80,3.65,1.30,Thriller,Crime,Drama,Comedy,Action
292,124,3.0,1134476133,0,100,3.20,0.83,1995,Action,Drama,Sci-Fi,597,10,539,648,165,38,1992,4.72,3.59,1.31,Thriller,Comedy,Crime,Drama,Action
21,124,4.0,1134476168,1,100,3.34,0.96,1995,Comedy,Crime,Thriller,367,597,10,539,648,42,1993,4.50,3.56,1.29,Thriller,Comedy,Crime,Drama,Action
173,124,2.0,1134476600,0,100,2.07,0.98,1995,Action,Crime,Sci-Fi,908,420,832,923,497,67,1990,11.14,3.56,1.19,Thriller,Crime,Action,Drama,Comedy
628,124,3.5,1134476807,1,100,3.79,0.88,1996,Crime,Drama,Mystery,315,163,555,908,420,75,1990,10.60,3.48,1.22,Thriller,Crime,Action,Drama,Comedy
230,124,5.0,1134477174,1,100,3.52,0.77,1995,Drama,Thriller,,800,762,45,852,628,81,1990,10.87,3.53,1.21,Thriller,Crime,Drama,Action,Comedy
344,12402,3.5,1229770532,1,100,3.00,0.97,1994,Comedy,,,720,785,661,,,5,1990,12.52,3.40,1.29,Adventure,Animation,Comedy,Children,Fantasy
296,12402,4.0,1229773104,1,100,4.21,0.88,1994,Comedy,Crime,Drama,117,318,47,527,434,18,1992,6.88,3.64,0.97,Adventure,Drama,Comedy,Animation,Children
589,12402,4.5,1229773271,1,100,3.84,0.74,1991,Action,Sci-Fi,,110,260,480,593,296,23,1991,6.88,3.70,0.90,Adventure,Drama,Thriller,Comedy,Action
180,12402,3.0,1229774929,0,100,3.69,0.81,1995,Comedy,Romance,,608,586,780,745,370,46,1992,5.14,3.73,0.77,Adventure,Comedy,Action,Drama,Thriller
432,12402,3.5,1229838815,1,100,2.59,0.94,1994,Adventure,Comedy,Western,778,293,111,595,608,57,1992,5.21,3.61,0.84,Adventure,Comedy,Drama,Action,Thriller
153,12402,3.0,1229847227,0,100,2.68,1.05,1995,Action,Adventure,Comedy,50,741,616,256,342,67,1992,5.59,3.56,0.89,Comedy,Adventure,Drama,Thriller,Action
158,12402,3.5,1229955078,1,100,2.85,0.89,1995,Adventure,Children,,594,32,50,741,616,72,1992,8.53,3.51,0.92,Comedy,Adventure,Drama,Thriller,Action
356,12407,4.5,1295883894,1,100,4.16,0.71,1994,Comedy,Drama,Romance,296,32,172,,,4,1995,0.82,3.88,0.75,Thriller,Sci-Fi,Action,Mystery,Comedy
380,12407,3.5,1303990291,1,100,3.27,0.92,1994,Action,Adventure,Comedy,1,150,745,47,589,11,1994,1.66,3.95,0.52,Thriller,Comedy,Sci-Fi,Drama,Action
588,12407,4.0,1303990296,1,100,3.92,0.82,1992,Adventure,Animation,Children,380,1,150,745,47,12,1994,1.59,3.92,0.51,Thriller,Comedy,Action,Sci-Fi,Drama
522,12407,4.0,1319594006,1,100,3.62,0.71,1992,Action,Drama,,50,588,380,1,150,14,1994,1.59,3.93,0.47,Thriller,Comedy,Adventure,Action,Sci-Fi
293,12437,4.0,1141021169,1,100,4.12,0.72,1994,Action,Crime,Drama,903,858,32,125,249,36,1987,15.11,3.33,1.04,Drama,Romance,Thriller,Action,Mystery
440,12437,4.0,1141021932,1,100,3.33,0.84,1993,Comedy,Romance,,500,293,903,858,32,40,1988,14.42,3.30,1.02,Drama,Thriller,Romance,Action,Comedy
292,12437,3.5,1141021978,1,100,3.24,0.76,1995,Action,Drama,Sci-Fi,350,368,357,440,500,44,1988,13.82,3.34,0.98,Drama,Romance,Thriller,Comedy,Action
588,12437,3.5,1141108824,1,100,3.46,0.94,1992,Adventure,Animation,Children,356,296,10,300,733,55,1989,14.16,3.38,0.97,Drama,Thriller,Romance,Comedy,Action
954,12437,4.5,1141109112,1,100,3.87,0.80,1939,Drama,,,588,356,296,10,300,56,1989,14.04,3.38,0.96,Drama,Thriller,Comedy,Romance,Action
69,12437,3.5,1142387371,1,100,3.46,0.98,1995,Comedy,,,34,750,318,235,954,63,1988,15.08,3.45,0.96,Drama,Thriller,Comedy,Romance,Action
520,12437,3.5,1142399117,1,100,3.00,0.98,1993,Comedy,,,69,34,750,318,235,64,1988,14.99,3.45,0.95,Drama,Comedy,Thriller,Romance,Action
216,12437,2.5,1144907662,0,100,3.00,1.20,1995,Comedy,,,908,150,50,213,72,85,1988,15.20,3.50,0.90,Drama,Comedy,Thriller,Romance,Action
924,12479,5.0,1378606269,1,100,4.01,0.97,1968,Adventure,Drama,Sci-Fi,741,356,32,29,150,10,1994,1.48,4.65,0.53,Drama,Sci-Fi,Thriller,Adventure,Mystery
480,12479,5.0,1378606274,1,100,3.70,0.80,1993,Action,Adventure,Sci-Fi,589,924,741,356,32,12,1991,7.65,4.67,0.49,Sci-Fi,Drama,Adventure,Thriller,Mystery
364,12531,4.0,1330329820,1,100,3.98,0.81,1994,Adventure,Animation,Children,942,615,593,551,928,99,1978,21.69,3.23,0.68,Drama,Thriller,Comedy,Romance,Crime
586,1265,4.5,1217008120,1,100,3.19,1.01,1990,Children,Comedy,,231,367,500,34,364,18,1992,5.85,3.47,1.13,Comedy,Action,Thriller,Adventure,Drama
917,12696,4.5,1191813629,1,90,3.47,0.96,1939,Children,Drama,,261,918,932,539,588,17,1983,19.68,4.56,0.63,Comedy,Drama,Romance,Musical,Animation
150,12696,5.0,1191847860,1,100,3.44,0.95,1995,Adventure,Drama,IMAX,917,261,918,932,539,18,1981,21.82,4.56,0.62,Drama,Comedy,Romance,Children,Musical
648,12696,4.5,1191848216,1,100,3.23,1.06,1996,Action,Adventure,Mystery,595,364,736,1,150,23,1984,19.95,4.61,0.58,Drama,Comedy,Romance,Children,Animation
260,12696,5.0,1191848252,1,100,3.98,0.87,1977,Action,Adventure,Sci-Fi,648,595,364,736,1,24,1984,19.66,4.60,0.57,Drama,Comedy,Romance,Children,Adventure
899,12696,5.0,1191848991,1,100,4.00,0.93,1952,Comedy,Musical,Romance,911,916,898,587,260,30,1981,20.54,4.58,0.60,Drama,Comedy,Romance,Adventure,Children
70,12710,4.0,1284742447,1,100,3.29,1.12,1996,Action,Comedy,Horror,18,296,303,914,902,7,1985,15.60,3.71,0.81,Drama,Comedy,Romance,Thriller,Musical
539,12710,3.0,1284745480,0,100,3.17,1.06,1993,Comedy,Drama,Romance,454,253,357,290,923,52,1989,12.32,3.78,0.77,Drama,Thriller,Comedy,Action,Crime
141,12710,3.0,1284749227,0,100,3.38,1.01,1996,Comedy,,,924,750,413,435,454,62,1989,12.16,3.63,0.89,Drama,Thriller,Comedy,Action,Crime
364,12710,3.5,1284752373,1,100,3.77,0.89,1994,Adventure,Animation,Children,597,922,953,288,904,92,1987,14.93,3.52,0.84,Drama,Thriller,Comedy,Action,Crime
608,12733,4.0,1238869582,1,100,3.98,0.79,1996,Comedy,Crime,Drama,780,110,231,736,520,22,1991,7.43,4.02,0.36,Thriller,Adventure,Action,Comedy,Drama
500,12733,3.0,1238869623,0,100,3.17,1.00,1993,Comedy,Drama,,608,780,110,231,736,23,1992,7.31,4.02,0.35,Thriller,Comedy,Drama,Adventure,Action
95,12733,4.0,1238869712,1,100,2.92,0.84,1996,Action,Adventure,Thriller,141,208,733,608,780,27,1992,6.83,3.94,0.40,Thriller,Adventure,Action,Comedy,Drama
1,12733,3.5,1243219454,1,100,3.71,0.88,1995,Adventure,Animation,Children,275,910,953,165,527,36,1989,14.12,3.90,0.39,Adventure,Comedy,Thriller,Action,Drama
345,12766,3.5,1194886315,1,100,3.55,0.95,1994,Comedy,Drama,,,,,,,3,1976,31.18,2.83,0.29,,,,,
750,12766,3.5,1194888637,1,100,4.06,0.91,1964,Comedy,War,,260,858,1,590,589,19,1988,13.26,3.42,0.87,Drama,Comedy,Crime,Adventure,Action
111,12766,5.0,1194889581,1,100,4.01,0.88,1976,Crime,Drama,Thriller,541,904,750,260,858,22,1985,15.12,3.50,0.85,Drama,Comedy,Crime,Thriller,Action
342,12778,3.5,1134414279,1,100,3.35,0.98,1994,Comedy,,,904,908,,,,2,1956,3.54,4.25,0.35,Mystery,Thriller,Action,Adventure,Romance
608,12778,4.5,1134414755,1,100,3.97,0.91,1996,Comedy,Crime,Drama,318,750,50,342,904,6,1976,19.61,4.00,0.45,Mystery,Thriller,Comedy,Crime,Action
541,12778,5.0,1134414853,1,100,4.13,0.68,1982,Action,Sci-Fi,Thriller,608,318,750,50,342,7,1979,19.34,4.07,0.45,Thriller,Mystery,Comedy,Crime,Drama
150,12778,3.0,1134417219,0,100,3.57,0.82,1995,Adventure,Drama,IMAX,590,17,589,162,300,34,1980,20.34,3.62,0.63,Thriller,Drama,Mystery,Romance,Adventure
588,12778,3.5,1134417245,1,100,3.58,0.88,1992,Adventure,Animation,Children,590,17,589,162,300,37,1981,19.91,3.55,0.64,Thriller,Drama,Mystery,Romance,Adventure
208,12778,2.0,1134417354,0,100,2.60,0.96,1995,Action,Adventure,Sci-Fi,539,34,364,595,32,52,1984,17.65,3.42,0.63,Thriller,Drama,Mystery,Romance,Adventure
931,12778,3.0,1134426252,0,100,3.94,0.63,1945,Mystery,Romance,Thriller,29,246,235,104,778,66,1986,16.17,3.36,0.65,Drama,Thriller,Comedy,Romance,Mystery
333,12795,4.5,1227407487,1,100,3.46,1.00,1995,Comedy,,,261,158,,,,4,1994,0.96,3.25,1.04,Adventure,Children,Drama,,
208,12808,4.0,1139882592,1,100,2.60,1.02,1995,Action,Adventure,Sci-Fi,539,150,940,954,249,36,1983,19.06,4.10,0.72,Adventure,Drama,Action,Sci-Fi,Romance
215,12808,5.0,1142990528,1,100,3.91,0.90,1995,Drama,Romance,,921,900,955,933,485,51,1982,19.83,4.14,0.71,Adventure,Drama,Romance,Comedy,Action
207,12808,4.0,1142990539,1,100,2.97,0.98,1995,Drama,Romance,,215,921,900,955,933,52,1982,19.71,4.15,0.71,Drama,Romance,Adventure,Comedy,Action
296,12808,3.5,1143032211,1,100,4.17,0.90,1994,Comedy,Crime,Drama,29,305,207,215,921,55,1983,19.35,4.15,0.70,Drama,Romance,Adventure,Comedy,Action
185,12808,4.0,1160700239,1,100,2.68,1.04,1995,Action,Crime,Thriller,597,380,590,592,356,63,1984,18.30,4.08,0.69,Drama,Romance,Adventure,Comedy,Action
555,12811,4.0,1154026514,1,100,3.85,0.74,1993,Crime,Thriller,,457,32,380,592,858,14,1992,6.11,3.64,1.32,Thriller,Action,Drama,Romance,Crime
318,12811,5.0,1154026693,1,100,4.42,0.68,1994,Crime,Drama,,1,555,457,32,380,16,1992,5.73,3.75,1.28,Thriller,Action,Drama,Crime,Romance
608,12811,3.5,1154109956,1,100,3.98,0.89,1996,Comedy,Crime,Drama,589,912,904,720,593,28,1989,12.92,4.09,1.09,Thriller,Drama,Crime,Action,Comedy
953,12811,4.5,1154110049,1,100,3.88,0.93,1946,Drama,Fantasy,Romance,111,778,608,589,912,31,1989,12.62,4.05,1.04,Thriller,Drama,Crime,Comedy,Action
475,12838,3.5,1397282494,1,100,3.91,0.89,1993,Drama,,,589,356,953,110,911,13,1981,15.89,3.58,0.79,Drama,Crime,Action,Comedy,Thriller
434,12838,3.0,1397352529,0,100,2.71,0.82,1993,Action,Adventure,Thriller,442,474,316,10,832,42,1989,12.89,3.60,0.67,Action,Thriller,Drama,Crime,Adventure
208,12838,3.0,1397352535,0,100,2.83,1.02,1995,Action,Adventure,Sci-Fi,442,474,316,10,832,43,1989,12.75,3.58,0.67,Action,Thriller,Drama,Crime,Adventure
235,12860,3.5,1172425679,1,100,3.77,0.94,1994,Comedy,Drama,,750,353,223,599,760,87,1992,6.23,3.32,0.53,Drama,Thriller,Crime,Action,Comedy
48,12913,1.5,1344783213,0,100,3.23,1.06,1995,Animation,Children,Drama,160,173,,,,6,1994,0.98,1.92,1.83,Action,Sci-Fi,Crime,Adventure,Mystery
158,12913,1.5,1344783216,0,100,2.79,0.99,1995,Adventure,Children,,160,173,,,,7,1994,0.90,1.86,1.68,Action,Sci-Fi,Crime,Adventure,Mystery
552,12913,1.0,1344783218,0,100,3.19,0.96,1993,Action,Adventure,Comedy,160,173,,,,8,1994,0.83,1.81,1.56,Action,Sci-Fi,Crime,Adventure,Mystery
110,12937,3.5,1156679712,1,100,3.83,0.96,1995,Action,Drama,War,318,356,246,,,5,1994,0.71,3.30,1.60,Drama,Documentary,Comedy,Romance,War
260,12941,4.0,1423895803,1,100,3.71,1.26,1977,Action,Adventure,Sci-Fi,296,593,858,318,,7,1990,8.22,3.07,1.48,Crime,Drama,Thriller,Horror,Comedy
608,12941,5.0,1423895867,1,100,3.92,0.89,1996,Comedy,Crime,Drama,750,260,296,593,858,9,1986,11.77,3.39,1.45,Crime,Drama,Thriller,Comedy,Horror
778,12941,3.5,1423895930,1,100,4.02,0.86,1996,Comedy,Crime,Drama,608,750,260,296,593,10,1987,11.54,3.55,1.46,Crime,Drama,Thriller,Comedy,Horror
904,12944,4.0,1342064687,1,100,4.17,0.69,1954,Mystery,Thriller,,912,527,50,858,60,10,1987,17.41,3.55,0.50,Drama,Children,Adventure,Animation,Fantasy
296,12944,3.0,1342064892,0,100,4.21,1.05,1994,Comedy,Crime,Drama,593,260,745,908,750,16,1981,18.08,3.75,0.55,Adventure,Children,Drama,Thriller,Animation
1,12944,4.0,1342066504,1,100,3.94,0.78,1995,Adventure,Animation,Children,741,919,953,778,899,33,1980,19.90,3.55,0.68,Drama,Thriller,Romance,Comedy,Adventure
364,12944,4.5,1342068190,1,100,4.06,0.89,1994,Adventure,Animation,Children,344,588,902,223,32,44,1982,18.42,3.56,0.64,Drama,Comedy,Romance,Thriller,Adventure
163,12944,4.5,1342068672,1,100,3.42,0.81,1995,Action,Romance,Western,509,337,594,410,39,67,1985,17.04,3.33,0.77,Drama,Comedy,Children,Romance,Adventure
858,13027,5.0,1355747433,1,100,3.96,1.13,1972,Crime,Drama,,370,520,555,,,4,1993,0.96,3.25,1.55,Comedy,Crime,Thriller,Action,
342,13030,3.0,1154812042,0,100,3.39,1.01,1994,Comedy,,,48,236,920,,,6,1985,22.95,3.58,0.80,Romance,Drama,War,Action,Comedy
491,13030,5.0,1154812541,1,100,3.10,0.84,1993,Drama,,,62,364,500,595,48,12,1989,15.99,3.58,0.67,Drama,Romance,Animation,Children,Musical
207,13030,5.0,1154812558,1,100,2.93,1.01,1995,Drama,Romance,,491,62,364,500,595,13,1989,15.33,3.69,0.75,Drama,Romance,Animation,Children,Musical
169,13041,1.5,1166131487,0,100,1.68,0.96,1995,Adventure,Children,Drama,362,,,,,2,1995,1.41,3.25,1.06,Adventure,Children,Romance,,
597,13041,3.0,1166171074,0,100,3.21,1.01,1990,Comedy,Romance,,593,527,648,296,150,17,1994,1.61,3.09,1.02,Thriller,Drama,Crime,Adventure,Mystery
367,13041,3.0,1166171106,0,100,3.08,0.96,1994,Action,Comedy,Crime,593,527,648,296,150,18,1994,1.86,3.08,0.99,Thriller,Drama,Crime,Adventure,Mystery
165,13041,3.0,1166171795,0,100,3.36,0.98,1995,Action,Crime,Thriller,720,750,858,50,924,31,1991,8.09,3.29,0.92,Thriller,Drama,Adventure,Crime,Mystery
364,13041,3.0,1166171815,0,100,3.52,0.89,1994,Adventure,Animation,Children,720,750,858,50,924,32,1991,7.98,3.28,0.91,Thriller,Drama,Adventure,Crime,Mystery
412,1305,4.5,1201562747,1,100,3.49,0.90,1993,Drama,,,308,,,,,2,1994,0.71,3.50,0.71,Comedy,Drama,,,
50,1305,4.5,1201563211,1,100,4.29,0.74,1995,Crime,Mystery,Thriller,318,780,165,356,858,19,1989,10.68,3.47,0.74,Drama,Crime,Thriller,Comedy,Action
296,1305,5.0,1201563493,1,100,4.10,0.99,1994,Comedy,Crime,Drama,608,589,588,32,50,26,1990,9.33,3.52,0.73,Drama,Thriller,Crime,Comedy,Action
380,13065,2.5,1301719700,0,100,3.22,0.95,1994,Action,Adventure,Comedy,110,480,293,296,32,13,1991,8.50,2.92,1.08,Drama,Thriller,Sci-Fi,Action,Adventure
27,13065,4.0,1320198784,1,95,3.43,0.83,1995,Children,Drama,,110,480,293,296,32,17,1992,7.41,2.76,1.02,Drama,Thriller,Sci-Fi,Action,Adventure
531,13120,3.0,1172366711,0,100,3.21,0.98,1993,Children,Drama,,,,,,,2,1995,1.41,1.75,0.35,,,,,
593,13122,4.0,1378037021,1,100,4.08,0.88,1991,Crime,Horror,Thriller,260,750,904,431,,6,1979,17.66,3.58,1.43,Crime,Drama,Mystery,Thriller,Comedy
296,13122,5.0,1378037057,1,100,4.21,0.81,1994,Comedy,Crime,Drama,593,260,750,904,431,7,1981,16.68,3.64,1.31,Crime,Thriller,Drama,Mystery,Comedy
